//*LEVEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1:04:01,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:01,1:04:10,1:04:01,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:02,1:01:01
1:04:01,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:01,1:04:10,1:04:01,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:10,1:04:02,1:01:01
1:04:05,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:09,0:00:00,0:00:09,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:00,1:04:01,1:04:01,1:04:01,1:04:04,1:04:10,1:04:04,1:04:01,1:04:01,1:04:01,1:04:01,1:04:02,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:00,1:04:04,1:04:04,1:04:04,1:04:04,1:04:05,0:00:00,1:04:03,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:02,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:00,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:05,0:00:00,1:04:03,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:02,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:00,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:05,0:00:00,1:04:03,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:02,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:00,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:05,0:00:00,1:04:03,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:02,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,1:04:01,1:01:01
1:04:01,0:00:00,0:00:00,0:00:00,0:00:00,1:04:00,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:05,0:00:00,1:04:03,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:04,1:04:02,0:00:01,0:00:01,0:00:02,0:00:00,1:04:01,1:01:01
